#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_scf             23:theta_scf          
       7.090318928694e+00       1.551066079630e-05      -1.658293008352e-03      -9.720945918568e-08       3.985231186141e-08       9.963077965352e-08       1.054074229215e-13       1.992615593070e-08      -1.243719756264e-03      -9.720945914398e-08       6.010714374108e-01       6.968944477967e-01      -1.658292987570e-03      -1.457443217210e-07       2.008580122452e-04      -1.243719787482e-03       3.834378904313e-37      -1.660001472008e-03      -1.458946388528e-07       2.010647280724e-04       3.333325967581e-01      -7.068921636378e-11      -3.623636439526e-15 
       7.090454474810e+00       1.551096112719e-05      -1.658356063768e-03      -9.721500094899e-08       3.985461325271e-08       9.963653313178e-08       1.054175922449e-13       1.992730662636e-08      -1.243767047826e-03      -9.721500088970e-08       6.010714362483e-01       6.968943903502e-01      -1.658356034214e-03      -1.457526638114e-07       2.008656715852e-04      -1.243767092220e-03       1.076412433266e-36      -1.660064583484e-03      -1.459029895178e-07       2.010723952717e-04       3.333325967296e-01      -1.005185769266e-10      -7.320613810653e-15 
       7.090590020926e+00       1.551126145824e-05      -1.658419120370e-03      -9.722054292154e-08       3.985691473323e-08       9.964228683308e-08       1.054277623568e-13       1.992845736662e-08      -1.243814340278e-03      -9.722054284465e-08       6.010714350854e-01       6.968943329034e-01      -1.658419082044e-03      -1.457610062192e-07       2.008733310709e-04      -1.243814397850e-03       2.305606399169e-36      -1.660127696149e-03      -1.459113405007e-07       2.010800626169e-04       3.333325967011e-01      -1.303450075140e-10      -1.230598651429e-14 
       7.090725567041e+00       1.551156178943e-05      -1.658482178160e-03      -9.722608510332e-08       3.985921630297e-08       9.964804075742e-08       1.054379332573e-13       1.992960815148e-08      -1.243861633620e-03      -9.722608500882e-08       6.010714339221e-01       6.968942754564e-01      -1.658482131060e-03      -1.457693489446e-07       2.008809907021e-04      -1.243861704370e-03       4.230610856793e-36      -1.660190810002e-03      -1.459196918015e-07       2.010877301080e-04       3.333325966726e-01      -1.601685084667e-10      -1.857972531176e-14 
       7.091413545588e+00       1.551308615418e-05      -1.658802252890e-03      -9.725421825533e-08       3.987089953761e-08       9.967724884403e-08       1.054895688904e-13       1.993544976881e-08      -1.244101689668e-03      -9.725421807145e-08       6.010714280105e-01       6.968939838734e-01      -1.658802161256e-03      -1.458116982185e-07       2.009198702099e-04      -1.244101827317e-03       3.354292318072e-35      -1.660511169320e-03      -1.459620846077e-07       2.011266495137e-04       3.333325965278e-01      -3.114956623276e-10      -7.028612135071e-14 
       7.092101524134e+00       1.551461052269e-05      -1.659122358193e-03      -9.728235679816e-08       3.988258507119e-08       9.970646267796e-08       1.055412248451e-13       1.994129253559e-08      -1.244341768645e-03      -9.728235652484e-08       6.010714220860e-01       6.968936922817e-01      -1.659122222010e-03      -1.458540556721e-07       2.009587534687e-04      -1.244341973213e-03       1.064254115181e-34      -1.660831559261e-03      -1.460044856048e-07       2.011655726782e-04       3.333325963830e-01      -4.627473969464e-10      -1.551789107490e-13 
       7.092789502681e+00       1.551613489495e-05      -1.659442494068e-03      -9.731050073228e-08       3.989427290414e-08       9.973568226034e-08       1.055929011281e-13       1.994713645207e-08      -1.244581870551e-03      -9.731050036947e-08       6.010714161472e-01       6.968934006798e-01      -1.659442313323e-03      -1.458964213061e-07       2.009976404785e-04      -1.244582142057e-03       2.429161047154e-34      -1.661151979829e-03      -1.460468947938e-07       2.012044996019e-04       3.333325962381e-01      -6.139237561901e-10      -2.732549803277e-13 
       7.093477481227e+00       1.551765927097e-05      -1.659762660515e-03      -9.733865005820e-08       3.990596303691e-08       9.976490759228e-08       1.056445977460e-13       1.995298151846e-08      -1.244821995386e-03      -9.733864960585e-08       6.010714101927e-01       6.968931090659e-01      -1.659762435195e-03      -1.459387951211e-07       2.010365312393e-04      -1.244822333849e-03       4.638519069491e-34      -1.661472431029e-03      -1.460893121760e-07       2.012434302854e-04       3.333325960933e-01      -7.650247842214e-10      -4.245111059053e-13 
       7.094904646720e+00       1.552082149906e-05      -1.660426921889e-03      -9.739706114836e-08       3.993022077151e-08       9.982555192876e-08       1.057519037969e-13       1.996511038575e-08      -1.245320191417e-03      -9.739706051010e-08       6.010713977842e-01       6.968925040878e-01      -1.660426604061e-03      -1.460267228588e-07       2.011172194834e-04      -1.245320668840e-03       1.278328314884e-33      -1.662137283311e-03      -1.461773303305e-07       2.013242013769e-04       3.333325957928e-01      -1.078233732911e-09      -8.440747542255e-13 
       7.096331812213e+00       1.552398374331e-05      -1.661091314822e-03      -9.745549544751e-08       3.995448840804e-08       9.988622102009e-08       1.058592974400e-13       1.997724420402e-08      -1.245818486117e-03      -9.745549462311e-08       6.010713852951e-01       6.968918990440e-01      -1.661090904429e-03      -1.461146858123e-07       2.011979238691e-04      -1.245819102583e-03       2.729321946568e-33      -1.662802267447e-03      -1.462653837561e-07       2.014049886525e-04       3.333325954922e-01      -1.391119093243e-09      -1.406379074281e-12 
       7.097758977705e+00       1.552714600372e-05      -1.661755839313e-03      -9.751395296020e-08       3.997876594705e-08       9.994691486763e-08       1.059667787254e-13       1.998938297353e-08      -1.246316879484e-03      -9.751395194944e-08       6.010713727353e-01       6.968912939455e-01      -1.661755336299e-03      -1.462026839889e-07       2.012786443962e-04      -1.246317635078e-03       5.004737346363e-33      -1.663467383405e-03      -1.463534724573e-07       2.014857921087e-04       3.333325951916e-01      -1.703681259058e-09      -2.111395056024e-12 
       7.099186143198e+00       1.553030828029e-05      -1.662420495359e-03      -9.757243369096e-08       4.000305338876e-08       1.000076334719e-07       1.060743477022e-13       2.000152669438e-08      -1.246815371520e-03      -9.757243249360e-08       6.010713601165e-01       6.968906888056e-01      -1.662419899668e-03      -1.462907173954e-07       2.013593810648e-04      -1.246816266323e-03       8.291406577949e-33      -1.664132631150e-03      -1.464415964380e-07       2.015666117412e-04       3.333325948909e-01      -2.015920623224e-09      -2.959093885989e-12 
       7.100613308690e+00       1.553347057302e-05      -1.663085282962e-03      -9.763093764427e-08       4.002735073347e-08       1.000683768337e-07       1.061820044199e-13       2.001367536674e-08      -1.247313962222e-03      -9.763093626010e-08       6.010713474500e-01       6.968900836367e-01      -1.663084594537e-03      -1.463787860390e-07       2.014401338749e-04      -1.247314996319e-03       1.277513872520e-32      -1.664798010648e-03      -1.465297557022e-07       2.016474475458e-04       3.333325945902e-01      -2.327837577659e-09      -3.949446938439e-12 
       7.106846451859e+00       1.554728207124e-05      -1.665990283808e-03      -9.788672588363e-08       4.013358543956e-08       1.003339635989e-07       1.066532246554e-13       2.006679271978e-08      -1.249492712856e-03      -9.788672368090e-08       6.010712918127e-01       6.968874404932e-01      -1.665989189709e-03      -1.467638389061e-07       2.017930108496e-04      -1.249494356298e-03       5.102055132040e-32      -1.667705598169e-03      -1.469152048365e-07       2.020006872711e-04       3.333325932759e-01      -3.686365091073e-09      -9.946188597266e-12 
       7.113079595027e+00       1.556109387770e-05      -1.668897793994e-03      -9.814295755466e-08       4.024000912012e-08       1.006000228003e-07       1.071261237345e-13       2.012000456006e-08      -1.251673345495e-03      -9.814295452903e-08       6.010712361374e-01       6.968847977688e-01      -1.668896293147e-03      -1.471495646370e-07       2.021461957181e-04      -1.251675599877e-03       1.310835908306e-31      -1.670615696142e-03      -1.473013274913e-07       2.023542351573e-04       3.333325919604e-01      -5.038782549854e-09      -1.866114923545e-11 
       7.119312738195e+00       1.557490599241e-05      -1.671807813443e-03      -9.839963303137e-08       4.034662188021e-08       1.008665547005e-07       1.076007059995e-13       2.017331094011e-08      -1.253855860082e-03      -9.839962917853e-08       6.010711808454e-01       6.968821559318e-01      -1.671805904770e-03      -1.475359638136e-07       2.024996884759e-04      -1.253858727003e-03       2.683617195858e-31      -1.673528303201e-03      -1.476881241355e-07       2.027080910439e-04       3.333325906437e-01      -6.385122222152e-09      -3.009197211073e-11 
       7.125545881364e+00       1.558871841536e-05      -1.674720342078e-03      -9.865675268841e-08       4.045342386824e-08       1.011335596706e-07       1.080769759156e-13       2.022671193412e-08      -1.256040256559e-03      -9.865674800399e-08       6.010711260820e-01       6.968795151424e-01      -1.674718024500e-03      -1.479230370190e-07       2.028534891182e-04      -1.256043737620e-03       4.782506269098e-31      -1.676443418813e-03      -1.480755953121e-07       2.030622548712e-04       3.333325893259e-01      -7.725416188301e-09      -4.423630871958e-11 
       7.131779024532e+00       1.560253114656e-05      -1.677635379820e-03      -9.891431690053e-08       4.056041527700e-08       1.014010381925e-07       1.085549380744e-13       2.028020763850e-08      -1.258226534865e-03      -9.891431138019e-08       6.010710717134e-01       6.968768752490e-01      -1.677632652256e-03      -1.483107848362e-07       2.032075976400e-04      -1.258230631670e-03       7.761254724031e-31      -1.679361043296e-03      -1.484637416397e-07       2.034167266825e-04       3.333325880068e-01      -9.059696334556e-09      -6.109182181231e-11 
       7.138012167700e+00       1.561634418601e-05      -1.680552926591e-03      -9.917232604228e-08       4.066759634478e-08       1.016689908620e-07       1.090345971984e-13       2.033379817239e-08      -1.260414694943e-03      -9.917231968163e-08       6.010710173230e-01       6.968742357849e-01      -1.680549787959e-03      -1.486992078481e-07       2.035620140368e-04      -1.260419409100e-03       1.177325608553e-30      -1.682281177835e-03      -1.488525638132e-07       2.037715066263e-04       3.333325866865e-01      -1.038799434832e-08      -8.065618784633e-11 
       7.156072940539e+00       1.565636974134e-05      -1.689020797843e-03      -9.992243329238e-08       4.097923093634e-08       1.024480773409e-07       1.104340543067e-13       2.048961546817e-08      -1.266765598383e-03      -9.992242447211e-08       6.010708546988e-01       6.968665847725e-01      -1.689016461991e-03      -1.498284964623e-07       2.045906876494e-04      -1.266772110436e-03       3.064269548335e-30      -1.690756568099e-03      -1.499830140324e-07       2.048012369114e-04       3.333325828543e-01      -1.420329964832e-08      -1.526193460434e-10 
       7.174133713378e+00       1.569639788463e-05      -1.697509731835e-03      -1.006762883013e-07       4.129246368111e-08       1.032311592028e-07       1.118479086868e-13       2.064623184056e-08      -1.273132298877e-03      -1.006762769843e-07       6.010706907406e-01       6.968589360288e-01      -1.697504189609e-03      -1.509634728948e-07       2.056219459822e-04      -1.273140622408e-03       6.318188423349e-30      -1.699253033358e-03      -1.511191578889e-07       2.058335545276e-04       3.333325790119e-01      -1.796940099775e-08      -2.472503357926e-10 
       7.192194486216e+00       1.573642861586e-05      -1.706019726740e-03      -1.014339001736e-07       4.160729821063e-08       1.040182455266e-07       1.132762706023e-13       2.080364910531e-08      -1.279514795056e-03      -1.014338863223e-07       6.010705288604e-01       6.968512933230e-01      -1.706012968938e-03      -1.521041513180e-07       2.066557889366e-04      -1.279524943714e-03       1.130829500142e-29      -1.707770561136e-03      -1.522610086244e-07       2.068684580923e-04       3.333325751595e-01      -2.168704208247e-08      -3.644943793653e-10 
       7.210255259055e+00       1.577646193505e-05      -1.714550780741e-03      -1.021952780133e-07       4.192374005658e-08       1.048093501415e-07       1.147192560727e-13       2.096187002829e-08      -1.285913085557e-03      -1.021952615900e-07       6.010703608642e-01       6.968436474681e-01      -1.714542798115e-03      -1.532505459053e-07       2.076922164170e-04      -1.285925073059e-03       1.840200098327e-29      -1.716309175007e-03      -1.534085826933e-07       2.079059505912e-04       3.333325712971e-01      -2.535695355780e-08      -5.042975316929e-10 
       7.228316031893e+00       1.581649784219e-05      -1.723102892019e-03      -1.029604309227e-07       4.224179221379e-08       1.056044805345e-07       1.161769748040e-13       2.112089610689e-08      -1.292327169015e-03      -1.029604118894e-07       6.010701940493e-01       6.968360065716e-01      -1.723093675274e-03      -1.544026708292e-07       2.087312283267e-04      -1.292341009147e-03       2.796490398600e-29      -1.724868850465e-03      -1.545618922639e-07       2.089460291851e-04       3.333325674246e-01      -2.897985329109e-08      -6.666066737915e-10 
       7.246376804732e+00       1.585653633728e-05      -1.731676058739e-03      -1.037293680020e-07       4.256145905598e-08       1.064036476400e-07       1.176495408380e-13       2.128072952799e-08      -1.298757044056e-03      -1.037293463203e-07       6.010700272842e-01       6.968283693306e-01      -1.731665598533e-03      -1.555605402606e-07       2.097728245645e-04      -1.298772750671e-03       4.036078739549e-29      -1.733449589073e-03      -1.557209518258e-07       2.099886941902e-04       3.333325635420e-01      -3.255644660393e-08      -8.513695090830e-10 
       7.322376524602e+00       1.602504665534e-05      -1.767982615484e-03      -1.070067265130e-07       4.392440935731e-08       1.098110233933e-07       1.240113999362e-13       2.196220467865e-08      -1.325986961617e-03      -1.070066932583e-07       6.010693008898e-01       6.967962429540e-01      -1.767966819351e-03      -1.604961215136e-07       2.141841768624e-04      -1.326010675744e-03       1.317437207105e-28      -1.769788172016e-03      -1.606616087888e-07       2.144045764161e-04       3.333325470937e-01      -4.711483888344e-08      -1.873737162834e-09 
       7.398376244472e+00       1.619360279894e-05      -1.804661839078e-03      -1.103519309266e-07       4.531634148655e-08       1.132908537164e-07       1.306468312322e-13       2.265817074327e-08      -1.353496379315e-03      -1.103518853889e-07       6.010685555597e-01       6.967641558188e-01      -1.804640537206e-03      -1.655347287446e-07       2.186412816083e-04      -1.353528352606e-03       3.063037091412e-28      -1.806499617890e-03      -1.657053959180e-07       2.188662557302e-04       3.333325304670e-01      -6.091462334778e-08      -3.289120922484e-09 
       7.474375964342e+00       1.636220476810e-05      -1.841713594353e-03      -1.137656582345e-07       4.673756991298e-08       1.168439247825e-07       1.375646505563e-13       2.336878495649e-08      -1.381285195775e-03      -1.137655996789e-07       6.010677820313e-01       6.967320950089e-01      -1.841686613346e-03      -1.706774172403e-07       2.231441315094e-04      -1.381325685063e-03       5.901688226710e-28      -1.843583819080e-03      -1.708533724277e-07       2.233737286147e-04       3.333325136618e-01      -7.400169661437e-08      -5.094074741314e-09 
       7.550375684213e+00       1.653085256281e-05      -1.879137746602e-03      -1.172485848677e-07       4.818840584947e-08       1.204710146237e-07       1.447738550411e-13       2.409420292474e-08      -1.409353309967e-03      -1.172485125340e-07       6.010669905416e-01       6.967000695400e-01      -1.879104909442e-03      -1.759252419849e-07       2.276927193141e-04      -1.409402577318e-03       1.008985026571e-27      -1.881040604320e-03      -1.761065913488e-07       2.279269838300e-04       3.333324966779e-01      -8.641875503795e-08      -7.285378337138e-09 
       7.626375404083e+00       1.669954618310e-05      -1.916934161461e-03      -1.208013866903e-07       4.966916446989e-08       1.241729111747e-07       1.522836464150e-13       2.483458223494e-08      -1.437700621117e-03      -1.208012997924e-07       6.010661710811e-01       6.966680659704e-01      -1.916895287469e-03      -1.812792576491e-07       2.322870377834e-04      -1.437758933883e-03       1.587946819005e-27      -1.918869870633e-03      -1.814661117037e-07       2.325260183865e-04       3.333324795151e-01      -9.820554805252e-08      -9.860025445946e-09 
       7.702375123953e+00       1.686828562895e-05      -1.955102704516e-03      -1.244247389939e-07       5.118015719274e-08       1.279503929818e-07       1.601034102472e-13       2.559007859637e-08      -1.466327028416e-03      -1.244246367194e-07       6.010653346280e-01       6.966360943885e-01      -1.955057609314e-03      -1.867405185812e-07       2.369270795908e-04      -1.466394659285e-03       2.351824164163e-27      -1.957071442790e-03      -1.869329854313e-07       2.371708204621e-04       3.333324621733e-01      -1.093991075254e-07      -1.281521340398e-08 
       7.819251977555e+00       1.712787253093e-05      -2.014526417384e-03      -1.301361711781e-07       5.356357573562e-08       1.339089393390e-07       1.727561355052e-13       2.678178786781e-08      -1.510894813080e-03      -1.301360436090e-07       6.010640009989e-01       6.965869685964e-01      -2.014471386421e-03      -1.953508755572e-07       2.441520189050e-04      -1.510977318422e-03       3.943375362566e-27      -2.016546339006e-03      -1.955521923930e-07       2.444031728234e-04       3.333324351546e-01      -1.255342922972e-07      -1.809653165072e-08 
       7.936128831157e+00       1.738756781089e-05      -2.074829412595e-03      -1.360185029142e-07       5.602038497299e-08       1.400509624325e-07       1.862004975329e-13       2.801019248649e-08      -1.556122059505e-03      -1.360183479648e-07       6.010626151826e-01       6.965378932999e-01      -2.074763987194e-03      -2.042211934806e-07       2.514850501900e-04      -1.556220116814e-03       6.116724399477e-27      -2.076900961486e-03      -2.044316268770e-07       2.517437272809e-04       3.333324077116e-01      -1.404625898469e-07      -2.426306729022e-08 
       8.053005684758e+00       1.764737146886e-05      -2.136011203750e-03      -1.420741823936e-07       5.855172797264e-08       1.463793199316e-07       2.004734415671e-13       2.927586398632e-08      -1.602008402891e-03      -1.420739978747e-07       6.010611793900e-01       6.964888645788e-01      -2.135934911247e-03      -2.133553026563e-07       2.589261465083e-04      -1.602122709779e-03       8.956911546180e-27      -2.138134803821e-03      -2.135751225396e-07       2.591924561741e-04       3.333323798441e-01      -1.542875991206e-07      -3.130712980517e-08 
       8.169882538360e+00       1.790728350485e-05      -2.198071305411e-03      -1.483056546397e-07       6.115874937079e-08       1.528968734270e-07       2.156130729767e-13       3.057937468540e-08      -1.648553479160e-03      -1.483054382551e-07       6.010596943927e-01       6.964398774230e-01      -2.197983658939e-03      -2.227570316207e-07       2.664752808333e-04      -1.648684753642e-03       1.254725715090e-26      -2.200247365154e-03      -2.229865117207e-07       2.667493323353e-04       3.333323515513e-01      -1.671027152700e-07      -3.922191736800e-08 
       8.286759391962e+00       1.816730391889e-05      -2.261009232836e-03      -1.547153615071e-07       6.384259519576e-08       1.596064879894e-07       2.316586762785e-13       3.192129759788e-08      -1.695756924756e-03      -1.547151108509e-07       6.010581604984e-01       6.963909267590e-01      -2.260909731110e-03      -2.324302071360e-07       2.741324259958e-04      -1.695905905534e-03       1.696952406044e-26      -2.263238146564e-03      -2.326696251287e-07       2.744143286303e-04       3.333323228329e-01      -1.789922595941e-07      -4.800145455859e-08 
       8.403636245564e+00       1.842743271100e-05      -2.324824501862e-03      -1.613057416814e-07       6.660441278401e-08       1.665110319600e-07       2.486507344661e-13       3.330220639201e-08      -1.743618376557e-03      -1.613054542344e-07       6.010565779508e-01       6.963420078519e-01      -2.324712628965e-03      -2.423786541844e-07       2.818975546697e-04      -1.743785823308e-03       2.230406873073e-26      -2.327106649483e-03      -2.426282916920e-07       2.821874177653e-04       3.333322936882e-01      -1.900324724611e-07      -5.764053436313e-08 
       8.520513099165e+00       1.868766988119e-05      -2.389516628941e-03      -1.680792306822e-07       6.944535074830e-08       1.736133768707e-07       2.666309485614e-13       3.472267537415e-08      -1.792137471902e-03      -1.680789038087e-07       6.010549470409e-01       6.962931164010e-01      -2.389391854104e-03      -2.526061959685e-07       2.897706393951e-04      -1.792324165561e-03       2.862998050773e-26      -2.391852375329e-03      -2.528663385178e-07       2.900685722631e-04       3.333322641168e-01      -2.002923861874e-07      -6.813466471776e-08 
       8.692222662218e+00       1.907019374538e-05      -2.486148440876e-03      -1.783677172613e-07       7.376503181842e-08       1.844125795461e-07       2.949292316321e-13       3.688251590921e-08      -1.864611330915e-03      -1.783673274316e-07       6.010524638577e-01       6.962213291202e-01      -2.486003716814e-03      -2.681462128442e-07       3.015331274260e-04      -1.864827762854e-03       3.988503730146e-26      -2.488563561302e-03      -2.684223149030e-07       3.018431141838e-04       3.333322198969e-01      -2.140802884778e-07      -8.509511166815e-08 
       8.863932225271e+00       1.945295153295e-05      -2.584670291625e-03      -1.890643759650e-07       7.826161953045e-08       1.956540488261e-07       3.255943912187e-13       3.913080976523e-08      -1.938502719049e-03      -1.890639168372e-07       6.010498788937e-01       6.961495825126e-01      -2.584504391542e-03      -2.843089864396e-07       3.135284802728e-04      -1.938750690822e-03       5.369115218064e-26      -2.587165484677e-03      -2.846016843388e-07       3.138507559338e-04       3.333321747532e-01      -2.264943514281e-07      -1.038832385110e-07 
       9.035641788323e+00       1.983594324396e-05      -2.685080653743e-03      -2.001768927734e-07       8.293877097789e-08       2.073469274447e-07       3.587735221087e-13       4.146938548895e-08      -2.013810490723e-03      -2.001763575961e-07       6.010471934640e-01       6.960778669994e-01      -2.684892301208e-03      -3.011066192997e-07       3.257566092877e-04      -2.014091874630e-03       7.028753628493e-26      -2.687656562830e-03      -3.014165611389e-07       3.260914081995e-04       3.333321286841e-01      -2.376881116217e-07      -1.244919301407e-07 
       9.207351351376e+00       2.021916887849e-05      -2.787378001614e-03      -2.117129389818e-07       8.780015015979e-08       2.195003753995e-07       3.946198549917e-13       4.390007507989e-08      -2.090533501725e-03      -2.117123205771e-07       6.010444059055e-01       6.960061708208e-01      -2.787165869549e-03      -3.185512056730e-07       3.382174251792e-04      -2.090850242129e-03       8.990997663039e-26      -2.790035227826e-03      -3.188790528586e-07       3.385649827043e-04       3.333320816878e-01      -2.477955109241e-07      -1.469164493267e-07 
       9.379060914428e+00       2.060262843660e-05      -2.891560811540e-03      -2.236801712141e-07       9.284942699723e-08       2.321235674931e-07       4.332928903208e-13       4.642471349862e-08      -2.168670609284e-03      -2.236794619612e-07       6.010415149893e-01       6.959344837282e-01      -2.891323521211e-03      -3.366548315036e-07       3.509108380903e-04      -2.169024723930e-03       1.127914013761e-25      -2.894299911454e-03      -3.370012586823e-07       3.512713904603e-04       3.333320337628e-01      -2.569336977789e-07      -1.711542187077e-07 
       9.550770477481e+00       2.098632191835e-05      -2.997627561033e-03      -2.360862314382e-07       9.809027453184e-08       2.452256863296e-07       4.749585231255e-13       4.904513726592e-08      -2.248220671534e-03      -2.360854232558e-07       6.010385270729e-01       6.958628048133e-01      -2.997363681029e-03      -3.554295744243e-07       3.638367574569e-04      -2.248614252859e-03       1.391623894621e-25      -3.000449004661e-03      -3.557952646784e-07       3.642105367895e-04       3.333319849075e-01      -2.652053896741e-07      -1.972046235637e-07 
       9.722480040534e+00       2.137024932381e-05      -3.105576728562e-03      -2.489387469789e-07       1.035263751403e-07       2.588159378508e-07       5.197892108286e-13       5.176318757016e-08      -2.329182547329e-03      -2.489378313079e-07       6.010354388127e-01       6.957911231143e-01      -3.105284773784e-03      -3.748875037460e-07       3.769950919854e-04      -2.329617763777e-03       1.692516252907e-25      -3.108480948120e-03      -3.752731543126e-07       3.773823323230e-04       3.333319351201e-01      -2.727008683945e-07      -2.250688366699e-07 
